Doença,Código CID-10
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos e Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y83.4
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos e Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y83.5
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos e Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y83.6
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos e Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y83.8
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos e Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y83.9
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos e Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.0
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos e Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.1
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos e Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.2
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos e Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.3
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos e Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.4
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos e Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.5
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos e Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.6
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos e Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.7
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos e Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.8
Acidentes ocorridos em pacientes durante a prestação de cuidados médicos e cirúrgicos e Reação anormal em paciente ou complicação tardia causadas por procedimentos cirúrgicos e outros procedimentos médicos sem menção de acidente ao tempo do procedimento,Y84.9
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y70.0
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y70.1
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y70.2
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y70.3
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y70.8
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y71.0
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y71.1
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y71.2
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y71.3
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y71.8
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y72.0
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y72.1
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y72.2
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y72.3
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y72.8
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y73.0
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y73.1
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y73.2
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y73.3
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y73.8
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y74.0
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y74.1
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y74.2
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y74.3
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y74.8
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y75.0
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y75.1
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y75.2
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y75.3
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y75.8
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y76.0
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y76.1
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y76.2
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y76.3
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y76.8
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y77.0
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y77.1
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y77.2
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y77.3
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y77.8
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y78.0
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y78.1
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y78.2
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y78.3
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y78.8
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y79.0
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y79.1
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y79.2
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y79.3
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y79.8
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y80.0
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y80.1
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y80.2
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y80.3
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y80.8
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y81.0
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y81.1
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y81.2
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y81.3
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y81.8
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y82.0
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y82.1
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y82.2
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y82.3
Incidentes adversos durante atos diagnósticos ou terapêuticos associados ao uso de dispositivos médicos,Y82.8
Exposição a forças mecânicas inanimadas,W20.0
Exposição a forças mecânicas inanimadas,W20.1
Exposição a forças mecânicas inanimadas,W20.2
Exposição a forças mecânicas inanimadas,W20.3
Exposição a forças mecânicas inanimadas,W20.4
Exposição a forças mecânicas inanimadas,W20.5
Exposição a forças mecânicas inanimadas,W20.6
Exposição a forças mecânicas inanimadas,W20.7
Exposição a forças mecânicas inanimadas,W20.8
Exposição a forças mecânicas inanimadas,W20.9
Exposição a forças mecânicas inanimadas,W21.0
Exposição a forças mecânicas inanimadas,W21.1
Exposição a forças mecânicas inanimadas,W21.2
Exposição a forças mecânicas inanimadas,W21.3
Exposição a forças mecânicas inanimadas,W21.4
Exposição a forças mecânicas inanimadas,W21.5
Exposição a forças mecânicas inanimadas,W21.6
Exposição a forças mecânicas inanimadas,W21.7
Exposição a forças mecânicas inanimadas,W21.8
Exposição a forças mecânicas inanimadas,W21.9
Exposição a forças mecânicas inanimadas,W22.0
Exposição a forças mecânicas inanimadas,W22.1
Exposição a forças mecânicas inanimadas,W22.2
Exposição a forças mecânicas inanimadas,W22.3
Exposição a forças mecânicas inanimadas,W22.4
Exposição a forças mecânicas inanimadas,W22.5
Exposição a forças mecânicas inanimadas,W22.6
Exposição a forças mecânicas inanimadas,W22.7
Exposição a forças mecânicas inanimadas,W22.8
Exposição a forças mecânicas inanimadas,W22.9
Exposição a forças mecânicas inanimadas,W23.0
Exposição a forças mecânicas inanimadas,W23.1
Exposição a forças mecânicas inanimadas,W23.2
Exposição a forças mecânicas inanimadas,W23.3
Exposição a forças mecânicas inanimadas,W23.4
Exposição a forças mecânicas inanimadas,W23.5
