Doença,Código CID-10
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W89.5
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W89.6
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W89.7
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W89.8
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W89.9
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W90.0
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W90.1
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W90.2
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W90.3
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W90.4
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W90.5
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W90.6
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W90.7
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W90.8
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W90.9
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W91.0
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W91.1
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W91.2
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W91.3
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W91.4
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W91.5
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W91.6
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W91.7
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W91.8
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W91.9
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W92.0
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W92.1
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W92.2
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W92.3
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W92.4
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W92.5
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W92.6
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W92.7
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W92.8
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W92.9
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W93.0
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W93.1
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W93.2
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W93.3
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W93.4
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W93.5
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W93.6
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W93.7
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W93.8
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W93.9
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W94.0
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W94.1
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W94.2
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W94.3
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W94.4
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W94.5
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W94.6
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W94.7
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W94.8
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W94.9
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W95
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W96
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W97
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W98
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W99.0
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W99.1
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W99.2
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W99.3
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W99.4
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W99.5
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W99.6
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W99.7
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W99.8
"Exposição a corrente elétrica, a radiação e a temperatura e pressão extremas do ar ambiental",W99.9
Agressões,X85.0
Agressões,X85.1
Agressões,X85.2
Agressões,X85.3
Agressões,X85.4
Agressões,X85.5
Agressões,X85.6
Agressões,X85.7
Agressões,X85.8
Agressões,X85.9
Agressões,Y09.0
Agressões,Y09.1
Agressões,Y09.2
Agressões,Y09.3
Agressões,Y09.4
Agressões,Y09.5
Agressões,Y09.6
Agressões,Y09.7
Agressões,Y09.8
Agressões,Y09.9
Eventos (fatos) cuja intenção é indeterminada,Y10.0
Eventos (fatos) cuja intenção é indeterminada,Y10.1
Eventos (fatos) cuja intenção é indeterminada,Y10.2
Eventos (fatos) cuja intenção é indeterminada,Y10.3
Eventos (fatos) cuja intenção é indeterminada,Y10.4
Eventos (fatos) cuja intenção é indeterminada,Y10.5
Eventos (fatos) cuja intenção é indeterminada,Y10.6
Eventos (fatos) cuja intenção é indeterminada,Y10.7
Eventos (fatos) cuja intenção é indeterminada,Y10.8
Eventos (fatos) cuja intenção é indeterminada,Y10.9
Eventos (fatos) cuja intenção é indeterminada,Y11.0
Eventos (fatos) cuja intenção é indeterminada,Y11.1
Eventos (fatos) cuja intenção é indeterminada,Y11.2
Eventos (fatos) cuja intenção é indeterminada,Y11.3
Eventos (fatos) cuja intenção é indeterminada,Y11.4
Eventos (fatos) cuja intenção é indeterminada,Y11.5
Eventos (fatos) cuja intenção é indeterminada,Y11.6
Eventos (fatos) cuja intenção é indeterminada,Y11.7
Eventos (fatos) cuja intenção é indeterminada,Y11.8
Eventos (fatos) cuja intenção é indeterminada,Y11.9
Eventos (fatos) cuja intenção é indeterminada,Y12.0
Eventos (fatos) cuja intenção é indeterminada,Y12.1
Eventos (fatos) cuja intenção é indeterminada,Y12.2
Eventos (fatos) cuja intenção é indeterminada,Y12.3
Eventos (fatos) cuja intenção é indeterminada,Y12.4
Eventos (fatos) cuja intenção é indeterminada,Y12.5
Eventos (fatos) cuja intenção é indeterminada,Y12.6
Eventos (fatos) cuja intenção é indeterminada,Y12.7
Eventos (fatos) cuja intenção é indeterminada,Y12.8
Eventos (fatos) cuja intenção é indeterminada,Y12.9
Eventos (fatos) cuja intenção é indeterminada,Y13.0
Eventos (fatos) cuja intenção é indeterminada,Y13.1
Eventos (fatos) cuja intenção é indeterminada,Y13.2
Eventos (fatos) cuja intenção é indeterminada,Y13.3
Eventos (fatos) cuja intenção é indeterminada,Y13.4
Eventos (fatos) cuja intenção é indeterminada,Y13.5
Eventos (fatos) cuja intenção é indeterminada,Y13.6
Eventos (fatos) cuja intenção é indeterminada,Y13.7
Eventos (fatos) cuja intenção é indeterminada,Y13.8
Eventos (fatos) cuja intenção é indeterminada,Y13.9
Eventos (fatos) cuja intenção é indeterminada,Y14.0
Eventos (fatos) cuja intenção é indeterminada,Y14.1
Eventos (fatos) cuja intenção é indeterminada,Y14.2
Eventos (fatos) cuja intenção é indeterminada,Y14.3
Eventos (fatos) cuja intenção é indeterminada,Y14.4
Eventos (fatos) cuja intenção é indeterminada,Y14.5
Eventos (fatos) cuja intenção é indeterminada,Y14.6
Eventos (fatos) cuja intenção é indeterminada,Y14.7
Eventos (fatos) cuja intenção é indeterminada,Y14.8
Eventos (fatos) cuja intenção é indeterminada,Y14.9
Eventos (fatos) cuja intenção é indeterminada,Y15.0
Eventos (fatos) cuja intenção é indeterminada,Y15.1
Eventos (fatos) cuja intenção é indeterminada,Y15.2
Eventos (fatos) cuja intenção é indeterminada,Y15.3
Eventos (fatos) cuja intenção é indeterminada,Y15.4
Eventos (fatos) cuja intenção é indeterminada,Y15.5
Eventos (fatos) cuja intenção é indeterminada,Y15.6
Eventos (fatos) cuja intenção é indeterminada,Y15.7
Eventos (fatos) cuja intenção é indeterminada,Y15.8
Eventos (fatos) cuja intenção é indeterminada,Y15.9
Eventos (fatos) cuja intenção é indeterminada,Y16.0
Eventos (fatos) cuja intenção é indeterminada,Y16.1
Eventos (fatos) cuja intenção é indeterminada,Y16.2
Eventos (fatos) cuja intenção é indeterminada,Y16.3
Eventos (fatos) cuja intenção é indeterminada,Y16.4
Eventos (fatos) cuja intenção é indeterminada,Y16.5
Eventos (fatos) cuja intenção é indeterminada,Y16.6
Eventos (fatos) cuja intenção é indeterminada,Y16.7
Eventos (fatos) cuja intenção é indeterminada,Y16.8
Eventos (fatos) cuja intenção é indeterminada,Y16.9
Eventos (fatos) cuja intenção é indeterminada,Y17.0
Eventos (fatos) cuja intenção é indeterminada,Y17.1
Eventos (fatos) cuja intenção é indeterminada,Y17.2
Eventos (fatos) cuja intenção é indeterminada,Y17.3
Eventos (fatos) cuja intenção é indeterminada,Y17.4
Eventos (fatos) cuja intenção é indeterminada,Y17.5
Eventos (fatos) cuja intenção é indeterminada,Y17.6
Eventos (fatos) cuja intenção é indeterminada,Y17.7
Eventos (fatos) cuja intenção é indeterminada,Y17.8
Eventos (fatos) cuja intenção é indeterminada,Y17.9
Eventos (fatos) cuja intenção é indeterminada,Y18.0
Eventos (fatos) cuja intenção é indeterminada,Y18.1
Eventos (fatos) cuja intenção é indeterminada,Y18.2
Eventos (fatos) cuja intenção é indeterminada,Y18.3
Eventos (fatos) cuja intenção é indeterminada,Y18.4
Eventos (fatos) cuja intenção é indeterminada,Y18.5
Eventos (fatos) cuja intenção é indeterminada,Y18.6
Eventos (fatos) cuja intenção é indeterminada,Y18.7
Eventos (fatos) cuja intenção é indeterminada,Y18.8
Eventos (fatos) cuja intenção é indeterminada,Y18.9
Eventos (fatos) cuja intenção é indeterminada,Y19.0
Eventos (fatos) cuja intenção é indeterminada,Y19.1
Eventos (fatos) cuja intenção é indeterminada,Y19.2
Eventos (fatos) cuja intenção é indeterminada,Y19.3
Eventos (fatos) cuja intenção é indeterminada,Y19.4
Eventos (fatos) cuja intenção é indeterminada,Y19.5
Eventos (fatos) cuja intenção é indeterminada,Y19.6
Eventos (fatos) cuja intenção é indeterminada,Y19.7
Eventos (fatos) cuja intenção é indeterminada,Y19.8
Eventos (fatos) cuja intenção é indeterminada,Y19.9
Eventos (fatos) cuja intenção é indeterminada,Y20.0
Eventos (fatos) cuja intenção é indeterminada,Y20.1
Eventos (fatos) cuja intenção é indeterminada,Y20.2
Eventos (fatos) cuja intenção é indeterminada,Y20.3
Eventos (fatos) cuja intenção é indeterminada,Y20.4
Eventos (fatos) cuja intenção é indeterminada,Y20.5
Eventos (fatos) cuja intenção é indeterminada,Y20.6
Eventos (fatos) cuja intenção é indeterminada,Y20.7
Eventos (fatos) cuja intenção é indeterminada,Y20.8
Eventos (fatos) cuja intenção é indeterminada,Y20.9
Eventos (fatos) cuja intenção é indeterminada,Y21.0
Eventos (fatos) cuja intenção é indeterminada,Y21.1
Eventos (fatos) cuja intenção é indeterminada,Y21.2
Eventos (fatos) cuja intenção é indeterminada,Y21.3
Eventos (fatos) cuja intenção é indeterminada,Y21.4
Eventos (fatos) cuja intenção é indeterminada,Y21.5
Eventos (fatos) cuja intenção é indeterminada,Y21.6
Eventos (fatos) cuja intenção é indeterminada,Y21.7
Eventos (fatos) cuja intenção é indeterminada,Y21.8
Eventos (fatos) cuja intenção é indeterminada,Y21.9
Eventos (fatos) cuja intenção é indeterminada,Y22.0
Eventos (fatos) cuja intenção é indeterminada,Y22.1
Eventos (fatos) cuja intenção é indeterminada,Y22.2
Eventos (fatos) cuja intenção é indeterminada,Y22.3
Eventos (fatos) cuja intenção é indeterminada,Y22.4
Eventos (fatos) cuja intenção é indeterminada,Y22.5
Eventos (fatos) cuja intenção é indeterminada,Y22.6
Eventos (fatos) cuja intenção é indeterminada,Y22.7
Eventos (fatos) cuja intenção é indeterminada,Y22.8
Eventos (fatos) cuja intenção é indeterminada,Y22.9
Eventos (fatos) cuja intenção é indeterminada,Y23.0
Eventos (fatos) cuja intenção é indeterminada,Y23.1
Eventos (fatos) cuja intenção é indeterminada,Y23.2
Eventos (fatos) cuja intenção é indeterminada,Y23.3
